transaction_id,customer_id,customer_name,amount,currency,payment_method,transaction_date,payment_status,failure_reason,customer_history,retry_count,customer_segment,recovered_after_retry,merchant_category,city,device_type
TXN01478,CUST0234,Arjun Patel,2975.94,INR,UPI,2026-04-21 04:16:46,Failed,Expired Card,New Customer,1,Regular,0.0,SaaS Subscription,Jaipur,Mobile App
TXN00085,CUST0327,Radhika Joshi,369.37,INR,Debit Card,2026-04-21 04:24:37,Failed,Card Declined,Occasional Buyer,2,Regular,0.0,Food Delivery,Hyderabad,Desktop Web
TXN01214,CUST0203,Shreya Bose,709.24,INR,Credit Card,2026-04-21 04:42:06,Success,,Loyal Customer,0,Regular,,Food Delivery,Ahmedabad,Mobile App
TXN00792,CUST0027,Nikhil Mehta,739.9,INR,Wallet,2026-04-21 05:52:10,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Hyderabad,Mobile App
TXN01052,CUST0401,Varun Agarwal,1803.58,INR,Debit Card,2026-04-21 06:08:01,Success,,Occasional Buyer,0,New,,E-commerce,Pune,Mobile App
TXN00883,CUST0080,Manish Chowdhury,12693.37,INR,Wallet,2026-04-21 06:16:18,Success,,Loyal Customer,0,Regular,,Travel & Hotels,Mumbai,Mobile App
TXN00512,CUST0005,Anjali Verma,1036.34,INR,Wallet,2026-04-21 06:23:31,Failed,Bank Server Issue,Loyal Customer,2,Premium,0.0,E-commerce,Lucknow,Mobile App
TXN01212,CUST0323,Siddharth Bose,6424.54,INR,Wallet,2026-04-21 06:30:04,Failed,Card Declined,Occasional Buyer,3,New,1.0,Travel & Hotels,Bengaluru,Mobile App
TXN01117,CUST0117,Vikram Mehta,2879.99,INR,UPI,2026-04-21 06:50:31,Failed,Expired Card,Regular Customer,2,Regular,0.0,E-commerce,Mumbai,Mobile App
TXN00125,CUST0070,Imran Rao,1153.69,INR,Credit Card,2026-04-21 06:57:27,Failed,Expired Card,New Customer,2,New,0.0,E-commerce,Kolkata,Mobile App
TXN00291,CUST0396,Kiran Agarwal,503.44,INR,Debit Card,2026-04-21 07:28:25,Success,,New Customer,0,Regular,,Food Delivery,Kolkata,Mobile App
TXN00873,CUST0255,Pooja Joshi,6641.64,INR,Credit Card,2026-04-21 07:56:10,Failed,Network Failure,Regular Customer,1,Regular,1.0,Travel & Hotels,Hyderabad,Mobile App
TXN00169,CUST0237,Kavya Iyer,10006.69,INR,UPI,2026-04-21 08:19:25,Success,,Loyal Customer,0,Premium,,Travel & Hotels,Mumbai,Mobile Web
TXN00943,CUST0142,Nikhil Agarwal,652.29,INR,Credit Card,2026-04-21 08:36:59,Failed,Authentication Failure,New Customer,2,Regular,0.0,Food Delivery,Pune,Mobile App
TXN00606,CUST0284,Ramesh Khan,3473.26,INR,Credit Card,2026-04-21 09:05:22,Failed,Card Declined,New Customer,0,New,0.0,Travel & Hotels,Mumbai,Mobile App
TXN00277,CUST0332,Farhan Iyer,13191.78,INR,UPI,2026-04-21 09:35:51,Failed,Network Failure,Occasional Buyer,2,Premium,1.0,Travel & Hotels,Delhi,Mobile Web
TXN00443,CUST0309,Imran Reddy,647.28,INR,UPI,2026-04-21 10:07:06,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Bengaluru,Mobile App
TXN00004,CUST0232,Harsh Chowdhury,12383.67,INR,UPI,2026-04-21 11:09:05,Failed,Authentication Failure,Occasional Buyer,0,Regular,1.0,Travel & Hotels,Mumbai,Mobile App
TXN01493,CUST0010,Tanvi Joshi,11639.33,INR,Debit Card,2026-04-21 11:13:01,Failed,Expired Card,Regular Customer,2,Regular,0.0,Travel & Hotels,Bengaluru,Mobile Web
TXN00118,CUST0401,Varun Agarwal,222.94,INR,UPI,2026-04-21 11:26:39,Failed,Insufficient Funds,Occasional Buyer,3,New,0.0,Food Delivery,Pune,Mobile App
TXN00915,CUST0060,Vivek Sharma,422.34,INR,Netbanking,2026-04-21 11:54:57,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Chennai,Mobile Web
TXN00105,CUST0412,Vivek Khan,598.56,INR,Netbanking,2026-04-21 12:59:09,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Delhi,Mobile App
TXN00372,CUST0323,Siddharth Bose,429.33,INR,UPI,2026-04-21 13:09:49,Failed,Unknown Error,Occasional Buyer,1,New,0.0,E-commerce,Bengaluru,Mobile App
TXN01393,CUST0133,Imran Rao,663.18,INR,UPI,2026-04-21 13:40:43,Failed,Bank Server Issue,New Customer,1,New,1.0,E-commerce,Hyderabad,Mobile App
TXN00590,CUST0258,Ayesha Desai,9136.91,INR,UPI,2026-04-21 13:52:03,Success,,New Customer,0,New,,Travel & Hotels,Ahmedabad,Mobile Web
TXN01284,CUST0119,Riya Fernandes,1661.93,INR,Credit Card,2026-04-21 14:09:51,Failed,Authentication Failure,New Customer,1,New,1.0,E-commerce,Mumbai,Desktop Web
TXN00306,CUST0175,Deepak Gupta,464.38,INR,Credit Card,2026-04-21 14:26:00,Success,,Loyal Customer,0,Premium,,Ride-Hailing,Mumbai,Mobile Web
TXN01047,CUST0181,Sneha Menon,389.64,INR,UPI,2026-04-21 16:13:32,Failed,Insufficient Funds,Regular Customer,1,Regular,0.0,Food Delivery,Bengaluru,Mobile App
TXN00611,CUST0322,Rohan Verma,446.86,INR,UPI,2026-04-21 17:40:42,Success,,Regular Customer,0,Regular,,Food Delivery,Bengaluru,Mobile App
TXN00039,CUST0412,Vivek Khan,10383.82,INR,Credit Card,2026-04-21 17:44:42,Success,,Loyal Customer,0,Premium,,E-commerce,Delhi,Mobile App
TXN00236,CUST0021,Simran Patel,683.43,INR,Credit Card,2026-04-21 18:00:22,Success,,Occasional Buyer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00987,CUST0407,Abhishek Agarwal,508.9,INR,Debit Card,2026-04-21 18:02:53,Success,,Regular Customer,0,New,,Food Delivery,Pune,Mobile App
TXN00809,CUST0393,Lakshmi Bhatt,244.2,INR,UPI,2026-04-21 18:20:30,Success,,New Customer,0,New,,Food Delivery,Ahmedabad,Desktop Web
TXN01350,CUST0136,Kiran Desai,3564.6,INR,Debit Card,2026-04-21 19:09:31,Success,,Loyal Customer,0,Regular,,SaaS Subscription,Bengaluru,Mobile App
TXN01197,CUST0300,Sanjay Bose,1350.78,INR,UPI,2026-04-21 19:20:19,Success,,New Customer,0,New,,SaaS Subscription,Mumbai,Mobile App
TXN00721,CUST0239,Gaurav Mehta,318.24,INR,Credit Card,2026-04-21 19:53:07,Failed,Unknown Error,Occasional Buyer,3,Premium,0.0,Food Delivery,Chennai,Mobile App
TXN00428,CUST0131,Vikram Chowdhury,269.01,INR,UPI,2026-04-21 20:52:03,Failed,Bank Server Issue,Occasional Buyer,1,Regular,0.0,Ride-Hailing,Delhi,Mobile Web
TXN01009,CUST0054,Thomas Khan,215.01,INR,Debit Card,2026-04-21 21:45:30,Failed,Card Declined,New Customer,1,New,0.0,Ride-Hailing,Mumbai,Mobile Web
TXN00326,CUST0224,Neha Kulkarni,717.39,INR,Debit Card,2026-04-21 23:19:00,Success,,Loyal Customer,0,Premium,,Food Delivery,Bengaluru,Mobile App
TXN01326,CUST0081,Joseph Kapoor,333.45,INR,Credit Card,2026-04-21 23:41:15,Success,,Loyal Customer,0,Premium,,Food Delivery,Mumbai,Mobile App
TXN00788,CUST0414,Imran Bose,915.1,INR,Debit Card,2026-04-22 01:08:22,Success,,Loyal Customer,0,Regular,,E-commerce,Delhi,Desktop Web
TXN00239,CUST0302,Ayesha Verma,318.48,INR,Netbanking,2026-04-22 01:18:22,Failed,Unknown Error,Regular Customer,0,Regular,0.0,Food Delivery,Bengaluru,Mobile Web
TXN01124,CUST0062,Preeti Desai,908.58,INR,Debit Card,2026-04-22 01:39:00,Success,,Occasional Buyer,0,New,,E-commerce,Delhi,Mobile App
TXN00069,CUST0080,Manish Chowdhury,352.45,INR,UPI,2026-04-22 02:30:29,Success,,Loyal Customer,0,Regular,,Food Delivery,Mumbai,Mobile App
TXN00479,CUST0035,Sunita Kapoor,8363.03,INR,Debit Card,2026-04-22 04:23:15,Failed,Network Failure,New Customer,1,New,1.0,Travel & Hotels,Chennai,Mobile App
TXN01239,CUST0127,Priya Gupta,8680.01,INR,Debit Card,2026-04-22 04:26:10,Success,,Regular Customer,0,Premium,,E-commerce,Mumbai,Mobile App
TXN01414,CUST0092,Nikhil Rao,191.85,INR,Wallet,2026-04-22 05:53:24,Success,,Loyal Customer,0,Regular,,Ride-Hailing,Hyderabad,Mobile App
TXN00399,CUST0355,Pooja Thomas,4927.63,INR,Netbanking,2026-04-22 06:25:45,Success,,Occasional Buyer,0,Regular,,E-commerce,Delhi,Mobile App
TXN01411,CUST0398,Pooja Menon,6023.11,INR,Debit Card,2026-04-22 06:25:54,Success,,Regular Customer,0,Regular,,SaaS Subscription,Pune,Mobile App
TXN01321,CUST0102,Amit Chowdhury,181.02,INR,Credit Card,2026-04-22 06:34:40,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile Web
TXN00003,CUST0192,Swati Reddy,10077.41,INR,UPI,2026-04-22 06:44:41,Success,,Occasional Buyer,0,Regular,,Travel & Hotels,Lucknow,Mobile App
TXN00425,CUST0361,Farhan Patel,5359.67,INR,UPI,2026-04-22 07:06:46,Success,,Occasional Buyer,0,Regular,,Travel & Hotels,Kolkata,Mobile App
TXN00173,CUST0029,Rohan Agarwal,387.25,INR,Netbanking,2026-04-22 07:46:39,Success,,Occasional Buyer,0,Regular,,Food Delivery,Hyderabad,Mobile Web
TXN00932,CUST0060,Vivek Sharma,3651.27,INR,UPI,2026-04-22 08:46:10,Success,,Loyal Customer,0,Premium,,E-commerce,Chennai,Desktop Web
TXN00300,CUST0292,Siddharth Rao,142.45,INR,Wallet,2026-04-22 09:24:24,Failed,Bank Server Issue,New Customer,0,New,1.0,Ride-Hailing,Chennai,Desktop Web
TXN00401,CUST0346,Meera Iyer,9575.85,INR,Debit Card,2026-04-22 09:58:36,Success,,Regular Customer,0,Regular,,Travel & Hotels,Pune,Mobile App
TXN00470,CUST0129,Nisha Sharma,1546.85,INR,UPI,2026-04-22 10:06:25,Success,,Occasional Buyer,0,Regular,,E-commerce,Bengaluru,Desktop Web
TXN00298,CUST0281,Ramesh Joshi,181.88,INR,UPI,2026-04-22 11:23:02,Success,,Regular Customer,0,New,,Ride-Hailing,Bengaluru,Mobile App
TXN01440,CUST0011,Ishita Patel,1903.16,INR,UPI,2026-04-22 11:39:05,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Mobile Web
TXN00299,CUST0268,Sunita Thomas,3610.81,INR,Debit Card,2026-04-22 12:03:07,Failed,Bank Server Issue,New Customer,2,New,1.0,E-commerce,Jaipur,Mobile App
TXN00056,CUST0249,Sneha Rao,991.12,INR,UPI,2026-04-22 12:44:44,Failed,Bank Server Issue,Occasional Buyer,1,New,1.0,E-commerce,Kolkata,Desktop Web
TXN00520,CUST0126,Maria Joshi,1453.46,INR,Debit Card,2026-04-22 14:11:49,Success,,Loyal Customer,0,Regular,,E-commerce,Bengaluru,Mobile Web
TXN00846,CUST0209,Kunal Reddy,811.85,INR,Wallet,2026-04-22 14:18:29,Success,,Regular Customer,0,Regular,,Food Delivery,Kolkata,Mobile App
TXN00065,CUST0099,Meera Iyer,1409.2,INR,UPI,2026-04-22 16:14:03,Success,,Occasional Buyer,0,Regular,,E-commerce,Delhi,Mobile App
TXN01063,CUST0013,Kunal Gupta,6400.01,INR,Credit Card,2026-04-22 16:22:47,Success,,Occasional Buyer,0,Premium,,E-commerce,Chennai,Mobile App
TXN01461,CUST0042,Preeti Agarwal,823.01,INR,Credit Card,2026-04-22 16:23:06,Success,,Occasional Buyer,0,Regular,,Food Delivery,Delhi,Desktop Web
TXN00875,CUST0346,Meera Iyer,265.73,INR,Debit Card,2026-04-22 17:14:17,Success,,Regular Customer,0,Regular,,Food Delivery,Pune,Desktop Web
TXN01434,CUST0014,Amit Fernandes,118.12,INR,Credit Card,2026-04-22 17:17:07,Failed,Network Failure,New Customer,1,New,1.0,Ride-Hailing,Mumbai,Mobile App
TXN00969,CUST0053,Gaurav Nair,5005.78,INR,Debit Card,2026-04-22 17:48:38,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Mobile Web
TXN01348,CUST0172,Varun Pandey,235.96,INR,Credit Card,2026-04-22 18:02:45,Success,,Regular Customer,0,Regular,,Ride-Hailing,Mumbai,Mobile App
TXN00357,CUST0173,Siddharth Gupta,99.0,INR,Wallet,2026-04-22 18:56:06,Success,,New Customer,0,New,,Food Delivery,Hyderabad,Mobile Web
TXN00442,CUST0253,Priya Verma,2019.51,INR,Credit Card,2026-04-22 18:58:47,Success,,Occasional Buyer,0,New,,E-commerce,Mumbai,Mobile App
TXN00707,CUST0348,Aditya Nair,1492.86,INR,UPI,2026-04-22 19:14:33,Failed,Insufficient Funds,Occasional Buyer,1,Regular,0.0,E-commerce,Delhi,Mobile App
TXN00984,CUST0345,Ananya Fernandes,2555.34,INR,UPI,2026-04-22 22:47:37,Failed,Network Failure,Loyal Customer,2,Premium,1.0,E-commerce,Ahmedabad,Mobile App
TXN00209,CUST0310,Meera Pandey,908.35,INR,Credit Card,2026-04-22 22:55:04,Success,,New Customer,0,New,,E-commerce,Bengaluru,Mobile App
TXN00643,CUST0058,Preeti Malhotra,927.94,INR,Credit Card,2026-04-22 23:06:06,Success,,Regular Customer,0,Regular,,E-commerce,Kolkata,Mobile App
TXN00013,CUST0172,Varun Pandey,2511.02,INR,Wallet,2026-04-22 23:18:23,Failed,Authentication Failure,Regular Customer,0,Regular,0.0,E-commerce,Mumbai,Mobile Web
TXN00962,CUST0244,Kavya Bhatt,210.73,INR,UPI,2026-04-22 23:25:08,Success,,Occasional Buyer,0,New,,Ride-Hailing,Pune,Mobile App
TXN00646,CUST0389,Nisha Mehta,521.99,INR,UPI,2026-04-23 00:00:58,Failed,Network Failure,Loyal Customer,1,Regular,0.0,Food Delivery,Chennai,Desktop Web
TXN01344,CUST0238,Karthik Fernandes,24805.27,INR,Netbanking,2026-04-23 00:07:45,Success,,Regular Customer,0,Premium,,Travel & Hotels,Kolkata,Desktop Web
TXN01142,CUST0105,Suresh Pandey,2362.13,INR,Netbanking,2026-04-23 00:15:09,Success,,Regular Customer,0,Regular,,SaaS Subscription,Hyderabad,Mobile App
TXN01466,CUST0108,Priya Fernandes,1170.39,INR,Debit Card,2026-04-23 00:55:30,Success,,Loyal Customer,0,Regular,,E-commerce,Pune,Mobile Web
TXN00909,CUST0370,Varun Sharma,460.1,INR,Wallet,2026-04-23 01:10:01,Failed,Bank Server Issue,New Customer,0,New,1.0,E-commerce,Delhi,Mobile App
TXN01441,CUST0003,Ishita Patel,211.8,INR,UPI,2026-04-23 01:51:26,Failed,Unknown Error,New Customer,1,New,0.0,E-commerce,Pune,Mobile App
TXN00924,CUST0220,Siddharth Rao,2702.09,INR,UPI,2026-04-23 02:10:20,Success,,Loyal Customer,0,Premium,,E-commerce,Mumbai,Mobile App
TXN01428,CUST0410,Neha Chowdhury,1203.24,INR,UPI,2026-04-23 02:11:50,Success,,New Customer,0,New,,SaaS Subscription,Mumbai,Mobile App
TXN01041,CUST0189,Varun Kapoor,328.66,INR,Credit Card,2026-04-23 02:14:40,Success,,Regular Customer,0,Regular,,Food Delivery,Delhi,Mobile Web
TXN00672,CUST0420,Ayesha Reddy,11129.75,INR,UPI,2026-04-23 02:51:30,Failed,Network Failure,Regular Customer,0,Regular,1.0,Travel & Hotels,Delhi,Desktop Web
TXN00880,CUST0114,Vikram Menon,1832.65,INR,UPI,2026-04-23 03:30:23,Success,,Occasional Buyer,0,Regular,,SaaS Subscription,Bengaluru,Desktop Web
TXN01408,CUST0255,Pooja Joshi,585.1,INR,Credit Card,2026-04-23 03:47:33,Success,,Regular Customer,0,Regular,,Food Delivery,Hyderabad,Mobile Web
TXN01236,CUST0025,Lakshmi Gupta,4061.81,INR,Wallet,2026-04-23 03:47:36,Failed,Bank Server Issue,New Customer,1,New,0.0,E-commerce,Bengaluru,Mobile App
TXN00867,CUST0327,Radhika Joshi,211.15,INR,UPI,2026-04-23 04:25:11,Success,,Occasional Buyer,0,Regular,,Food Delivery,Hyderabad,Mobile Web
TXN00592,CUST0373,Zoya Chowdhury,17935.47,INR,Credit Card,2026-04-23 04:38:48,Failed,Network Failure,New Customer,2,Regular,1.0,Travel & Hotels,Hyderabad,Mobile App
TXN00547,CUST0220,Siddharth Rao,2935.89,INR,Credit Card,2026-04-23 04:43:41,Success,,Loyal Customer,0,Premium,,E-commerce,Mumbai,Mobile App
TXN00992,CUST0403,Gaurav Chowdhury,914.87,INR,Netbanking,2026-04-23 04:45:02,Failed,Authentication Failure,Occasional Buyer,0,New,1.0,E-commerce,Chennai,Mobile App
TXN00115,CUST0018,Zoya Pillai,5021.89,INR,UPI,2026-04-23 05:00:14,Success,,Regular Customer,0,Regular,,Travel & Hotels,Bengaluru,Desktop Web
TXN00555,CUST0108,Priya Fernandes,242.63,INR,Debit Card,2026-04-23 05:58:25,Success,,Loyal Customer,0,Regular,,Food Delivery,Pune,Mobile App
TXN00412,CUST0118,Meera Mehta,306.4,INR,Debit Card,2026-04-23 06:05:00,Success,,Occasional Buyer,0,New,,Ride-Hailing,Pune,Mobile App
TXN01158,CUST0305,Ayesha Thomas,99.0,INR,Debit Card,2026-04-23 06:07:58,Success,,New Customer,0,New,,Ride-Hailing,Bengaluru,Mobile Web
TXN01064,CUST0247,Manish Chowdhury,246.36,INR,UPI,2026-04-23 07:06:03,Failed,Network Failure,Regular Customer,2,Regular,0.0,Food Delivery,Lucknow,Mobile App
TXN01245,CUST0409,Vivek Nair,294.43,INR,Debit Card,2026-04-23 07:21:29,Success,,Regular Customer,0,Regular,,Food Delivery,Bengaluru,Desktop Web
TXN00292,CUST0189,Varun Kapoor,267.15,INR,Debit Card,2026-04-23 08:56:16,Success,,Regular Customer,0,Regular,,Ride-Hailing,Delhi,Mobile Web
TXN00280,CUST0338,Varun Agarwal,388.14,INR,UPI,2026-04-23 09:29:20,Success,,Regular Customer,0,Regular,,Ride-Hailing,Delhi,Mobile App
TXN00333,CUST0202,Siddharth Mehta,137.72,INR,UPI,2026-04-23 09:50:57,Success,,New Customer,0,New,,Ride-Hailing,Lucknow,Mobile Web
TXN00988,CUST0114,Vikram Menon,5068.26,INR,Credit Card,2026-04-23 09:58:44,Failed,Authentication Failure,Occasional Buyer,2,Regular,0.0,E-commerce,Bengaluru,Mobile App
TXN00781,CUST0149,Riya Singh,752.98,INR,UPI,2026-04-23 10:42:42,Failed,Authentication Failure,Regular Customer,2,Premium,0.0,Food Delivery,Delhi,Mobile App
TXN00288,CUST0262,Siddharth Nair,1659.84,INR,UPI,2026-04-23 10:44:59,Failed,Network Failure,Regular Customer,0,Regular,1.0,SaaS Subscription,Delhi,Mobile App
TXN01066,CUST0182,Shreya Menon,1708.9,INR,Debit Card,2026-04-23 11:12:00,Failed,Insufficient Funds,Occasional Buyer,2,New,0.0,E-commerce,Bengaluru,Desktop Web
TXN00694,CUST0086,Kavya Gupta,842.55,INR,Credit Card,2026-04-23 11:31:56,Failed,Unknown Error,Occasional Buyer,0,Regular,0.0,E-commerce,Bengaluru,Mobile App
TXN01042,CUST0099,Meera Iyer,221.89,INR,Credit Card,2026-04-23 11:54:25,Success,,Occasional Buyer,0,Regular,,Food Delivery,Delhi,Mobile App
TXN00493,CUST0361,Farhan Patel,3510.91,INR,Credit Card,2026-04-23 12:17:19,Success,,Occasional Buyer,0,Regular,,E-commerce,Kolkata,Mobile App
TXN00223,CUST0197,Manish Iyer,1515.01,INR,Debit Card,2026-04-23 13:08:20,Success,,New Customer,0,New,,SaaS Subscription,Delhi,Mobile App
TXN00080,CUST0393,Lakshmi Bhatt,121.5,INR,Debit Card,2026-04-23 13:28:10,Failed,Bank Server Issue,New Customer,0,New,1.0,Food Delivery,Ahmedabad,Mobile App
TXN00135,CUST0399,Sanjay Patel,601.43,INR,Debit Card,2026-04-23 13:42:49,Success,,New Customer,0,New,,E-commerce,Pune,Mobile App
TXN01151,CUST0187,Simran Nair,1438.3,INR,Wallet,2026-04-23 15:11:36,Failed,Card Declined,New Customer,3,New,0.0,E-commerce,Jaipur,Mobile Web
TXN01234,CUST0206,Pooja Menon,221.14,INR,Debit Card,2026-04-23 15:12:42,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Mumbai,Mobile Web
TXN00817,CUST0360,Kavya Kapoor,245.7,INR,Debit Card,2026-04-23 15:18:59,Failed,Network Failure,New Customer,3,New,1.0,Ride-Hailing,Bengaluru,Mobile App
TXN01105,CUST0373,Zoya Chowdhury,362.12,INR,UPI,2026-04-23 16:20:02,Failed,Insufficient Funds,New Customer,0,Regular,0.0,Ride-Hailing,Hyderabad,Mobile App
TXN01484,CUST0107,Arjun Bose,179.69,INR,Credit Card,2026-04-23 16:29:32,Success,,Loyal Customer,0,Regular,,Food Delivery,Chennai,Mobile App
TXN01159,CUST0290,Maria Verma,205.45,INR,Debit Card,2026-04-23 16:55:49,Success,,Occasional Buyer,0,Regular,,Ride-Hailing,Pune,Mobile App
TXN01225,CUST0014,Amit Fernandes,323.31,INR,UPI,2026-04-23 18:20:18,Success,,New Customer,0,New,,Food Delivery,Mumbai,Mobile App
TXN00548,CUST0191,Ayesha Verma,291.04,INR,UPI,2026-04-23 18:36:29,Success,,New Customer,0,New,,Food Delivery,Delhi,Mobile App
TXN00009,CUST0262,Siddharth Nair,3503.36,INR,Netbanking,2026-04-23 19:03:51,Success,,Regular Customer,0,Regular,,E-commerce,Delhi,Mobile App
TXN00370,CUST0046,Radhika Mehta,753.87,INR,Netbanking,2026-04-23 19:59:55,Failed,Network Failure,New Customer,2,New,1.0,SaaS Subscription,Kolkata,Mobile App
TXN00482,CUST0301,Tanvi Nair,5929.39,INR,Netbanking,2026-04-23 20:08:39,Success,,Loyal Customer,0,Premium,,E-commerce,Pune,Mobile App
TXN01349,CUST0295,Karthik Rao,463.72,INR,Netbanking,2026-04-23 21:06:24,Success,,Regular Customer,0,Premium,,Food Delivery,Kolkata,Mobile App
TXN00889,CUST0100,Harsh Menon,889.61,INR,Debit Card,2026-04-23 22:47:20,Success,,New Customer,0,New,,SaaS Subscription,Pune,Desktop Web
TXN00059,CUST0067,Ishita Thomas,3097.64,INR,Netbanking,2026-04-23 22:57:30,Success,,Regular Customer,0,Premium,,E-commerce,Pune,Mobile App
TXN00286,CUST0119,Riya Fernandes,259.8,INR,UPI,2026-04-23 23:02:07,Failed,Expired Card,New Customer,0,New,0.0,Food Delivery,Mumbai,Mobile App
TXN00077,CUST0178,Harsh Iyer,468.43,INR,UPI,2026-04-23 23:31:51,Failed,Card Declined,New Customer,1,Regular,0.0,Food Delivery,Delhi,Mobile App
TXN01392,CUST0098,Shreya Kapoor,285.8,INR,UPI,2026-04-23 23:37:01,Success,,New Customer,0,New,,Food Delivery,Lucknow,Mobile App
TXN00568,CUST0174,Meera Fernandes,3072.69,INR,Debit Card,2026-04-23 23:44:00,Failed,Network Failure,Regular Customer,3,Regular,1.0,SaaS Subscription,Chennai,Mobile App
TXN01196,CUST0170,Sneha Iyer,439.67,INR,UPI,2026-04-24 00:03:18,Success,,Loyal Customer,0,Regular,,Food Delivery,Mumbai,Desktop Web
TXN01128,CUST0221,Harsh Kapoor,604.58,INR,Credit Card,2026-04-24 00:11:37,Success,,Loyal Customer,0,Premium,,Food Delivery,Mumbai,Mobile App
TXN01333,CUST0267,Rohan Menon,449.55,INR,Wallet,2026-04-24 01:03:23,Failed,Card Declined,Occasional Buyer,0,Regular,1.0,Ride-Hailing,Bengaluru,Mobile App
TXN01078,CUST0380,Ananya Rao,5647.24,INR,UPI,2026-04-24 01:20:52,Success,,Loyal Customer,0,Premium,,SaaS Subscription,Hyderabad,Mobile Web
TXN00995,CUST0123,Riya Chowdhury,1174.33,INR,Debit Card,2026-04-24 01:34:07,Success,,Loyal Customer,0,Regular,,E-commerce,Bengaluru,Mobile App
TXN01492,CUST0004,Aditya Khan,200.0,INR,Credit Card,2026-04-24 01:39:21,Failed,Network Failure,Occasional Buyer,0,New,0.0,Food Delivery,Hyderabad,Mobile App
TXN00986,CUST0323,Siddharth Bose,5589.88,INR,Debit Card,2026-04-24 01:43:50,Failed,Authentication Failure,Occasional Buyer,2,New,1.0,E-commerce,Bengaluru,Desktop Web
TXN00498,CUST0236,Arjun Sharma,683.03,INR,UPI,2026-04-24 01:49:44,Success,,Loyal Customer,0,Premium,,Food Delivery,Ahmedabad,Mobile App
TXN01076,CUST0355,Pooja Thomas,1844.38,INR,Netbanking,2026-04-24 02:46:32,Success,,Occasional Buyer,0,Regular,,E-commerce,Delhi,Mobile App
TXN00406,CUST0003,Ishita Patel,423.32,INR,UPI,2026-04-24 03:23:51,Failed,Expired Card,New Customer,2,New,0.0,E-commerce,Pune,Mobile Web
TXN01073,CUST0100,Harsh Menon,707.27,INR,UPI,2026-04-24 03:24:14,Success,,New Customer,0,New,,E-commerce,Pune,Desktop Web
TXN01247,CUST0400,Anjali Kulkarni,233.38,INR,Netbanking,2026-04-24 03:48:13,Success,,New Customer,0,Regular,,Ride-Hailing,Pune,Mobile App
TXN00263,CUST0052,Divya Mehta,1045.72,INR,UPI,2026-04-24 04:01:58,Success,,Loyal Customer,0,Premium,,E-commerce,Kolkata,Mobile App
TXN00328,CUST0069,Deepak Kapoor,2594.5,INR,Netbanking,2026-04-24 04:30:11,Failed,Network Failure,New Customer,2,New,0.0,E-commerce,Mumbai,Desktop Web
TXN00938,CUST0330,Anjali Bose,672.9,INR,Credit Card,2026-04-24 04:31:05,Failed,Bank Server Issue,New Customer,1,New,1.0,E-commerce,Lucknow,Mobile Web
TXN00604,CUST0120,Maria Bose,2491.28,INR,Credit Card,2026-04-24 05:46:30,Failed,Bank Server Issue,New Customer,0,New,1.0,Travel & Hotels,Bengaluru,Mobile App
TXN01224,CUST0305,Ayesha Thomas,503.0,INR,Credit Card,2026-04-24 06:28:15,Success,,New Customer,0,New,,E-commerce,Bengaluru,Mobile App
TXN01019,CUST0072,Tanvi Singh,2582.01,INR,Debit Card,2026-04-24 06:42:06,Success,,Regular Customer,0,New,,SaaS Subscription,Chennai,Mobile App
TXN00451,CUST0263,Ayesha Khan,212.63,INR,Netbanking,2026-04-24 06:48:15,Failed,Bank Server Issue,Regular Customer,1,Regular,0.0,Ride-Hailing,Delhi,Mobile App
TXN01219,CUST0034,Simran Pillai,1740.76,INR,Credit Card,2026-04-24 07:47:37,Failed,Unknown Error,Occasional Buyer,0,Regular,1.0,SaaS Subscription,Delhi,Desktop Web
TXN00732,CUST0036,Preeti Sharma,488.08,INR,Debit Card,2026-04-24 08:06:23,Failed,Network Failure,Regular Customer,2,Regular,1.0,E-commerce,Bengaluru,Desktop Web
TXN00887,CUST0222,Maria Mehta,9232.4,INR,Debit Card,2026-04-24 08:17:24,Success,,Regular Customer,0,Premium,,Travel & Hotels,Hyderabad,Mobile App
